Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
59179,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,meliana,"Wake & Lynch, 1982",,,,,"",Mexican Mushroomtongue Salamander,,,EN,B1ab(iii),3.1,2008,decreasing,N
59181,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,minutula,"Wake, Brame & Duellman, 1973",,,,,"",,,,EN,B1ab(iii),3.1,2008,decreasing,N
59186,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,nigrescens,"(Taylor, 1949)",,,,,Magnadigita  nigrescens ,"Cordillera Central Salamander, Black Web-fotted Salamander ",,,EN,B1ab(iii),3.1,2008,decreasing,N
59192,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,pandi,"Brame and Wake, 1963",,,,,"",Pandi Mushroomtongue Salamander,,,EN,B1ab(iii),3.1,2004,decreasing,N
59197,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,porrasorum,"McCranie & Wilson, 1995",,,,,"",,,,EN,B1ab(iii),3.1,2008,decreasing,N
59199,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,riletti,"Holman, 1964",,,,,Magnadigita riletti,"Rilett's Mushroomtongue Salamander, Rilett's Salamander",,,EN,B1ab(iii),3.1,2008,decreasing,N
59203,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,salvinii,"(Gray, 1868)",,,,,Oedipus  salvinii |Spelerpes  attitlanensis |Spelerpes  salvinii,Salvin's Mushroomtongue Salamander,,,EN,B1ab(iii),3.1,2010,decreasing,N
59208,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,sooyorum,"Vial, 1963",,,,,"",Cordillera Talamanca Salamander,,,EN,"B1ab(iii,v)",3.1,2008,decreasing,N
59212,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,subpalmata,"(Boulenger, 1896)",,,,,Magnadigita  subpalmata|Oedipus   subpalmatus|Spelerpes  subpalmatus ,La Palma Salamander,,,EN,B1ab(v),3.1,2008,decreasing,N
136005,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,tica,"García-París, Parra-Olea & Wake, 2008",,,,,"",,,,EN,B1ab(iii),3.1,2008,decreasing,N
59216,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,veracrucis,"Taylor, 1951",,,,,"","Veracruz Mushroomtongue Salamander, Veracruz Salamander ",,,EN,B1ab(iii),3.1,2008,decreasing,N
54450,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BOMBINATORIDAE,Bombina,pachypus,"(Bonaparte, 1838)",,,,,"",Appenine Yellow-bellied Toad,,,EN,A2ce,3.1,2009,decreasing,N
49380186,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,andrangoloaka,"(Ahl, 1928)",,,,,Rhacophorus brevirostris,,,,EN,B1ab(iii),3.1,2015,decreasing,N
57390,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,anjanaharibeensis,"Andreone, 1996",,,,,"",,,,EN,B1ab(iii),3.1,2016,decreasing,N
49381365,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,arcanus,"Glaw, Köhler, De la Riva, Vieites & Vences, 2010",,,,,"",,,,EN,B1ab(iii),3.1,2015,decreasing,N
49460189,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,boehmei,"Glaw & Vences, 1992",,,,,"",Böhme's Bright-eyed Frog,,,EN,B1ab(iii),3.1,2015,decreasing,N
86466824,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,boppa,"Hutter, Lambert, Cobb, Andriampenomanana & Vences, 2015",,,,,"",Boppa's Bright-eyed Treefrog,,,EN,B1ab(iii),3.1,2016,decreasing,N
57401,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,feonnyala,"Glaw, Vences, Andreone & Vallan, 2001",,,,,"",,,,EN,B1ab(iii),3.1,2016,unknown,N
57404,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,haematopus,"Glaw, Vences, Andreone & Vallan, 2001",,,,,"",,,,EN,B1ab(iii),3.1,2016,decreasing,N
49460407,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,haingana,"Glaw, Köhler, De la Riva, Vieites & Vences, 2010",,,,,"",,,,EN,B1ab(iii),3.1,2015,decreasing,N
57407,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,jaegeri,"Glaw & Vences, 1992",,,,,"",Jaeger's Bright-eyed Frog,,,EN,B1ab(iii),3.1,2016,decreasing,N
57408,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,laurenti,"Guibé, 1947",,,,,Rhacophorus  andringitrensis |Rhacophorus  brygooi,Andinrgitra Bright-eyed Frog,,,EN,B1ab(iii),3.1,2016,decreasing,N
49541778,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,miadana,"Glaw, Köhler, De la Riva, Vieites & Vences, 2010",,,,,"",,,,EN,B1ab(iii),3.1,2015,decreasing,N
49542051,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,narinsi,"Vences, Gehara, Köhler & Glaw, 2012",,,,,"",,,,EN,B1ab(iii),3.1,2015,decreasing,N
49543215,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,piperatus,"Glaw, Köhler, De la Riva, Vieites & Vences, 2010",,,,,"",,,,EN,B1ab(iii),3.1,2015,decreasing,N
49380377,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,rhodoscelis,"(Boulenger, 1882)",,,,,"",Betsileo Bright-eyed Frog,,,EN,B1ab(iii),3.1,2015,decreasing,N
61836,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,sambirano,"Vences & Glaw, 2005",,,,,"",,,,EN,B1ab(iii),3.1,2016,decreasing,N
49545926,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,sandrae,"Glaw, Köhler, De la Riva, Vieites & Vences, 2010",,,,,"",,,,EN,B1ab(iii),3.1,2015,decreasing,N
57430,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,solomaso,"Vallan, Vences & Glaw, 2003",,,,,"",,,,EN,B1ab(iii),3.1,2016,decreasing,N
2888,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Bos,javanicus,"d'Alton, 1823",,,,,Bos birmanicus  |Bos lowi  ,"Banteng, Tembadau",,,EN,A2cd+3cd+4cd,3.1,2016,decreasing,N
22697353,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Botaurus,poiciloptilus,"(Wagler, 1827)",,,,,"",Australasian Bittern,,,EN,C1,3.1,2016,decreasing,N
203659,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Bothriechis,marchi,"(Barbour & Loveridge, 1929)",,,,,Bothrops nigroviridis subspecies marchi,"March's Palm Pit Viper, Honduran Palm Pit Viper",,,EN,"B1ab(iii,v)",3.1,2014,decreasing,N
174144,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Bothrops,lojanus,"Parker, 1930",,,,,Bothriopsis alticola|Bothrops alticola,Lojan Lancehead,,,EN,"B1ab(iii,v)",3.1,2010,unknown,N
168591,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Botia,striata,"Narayan Rao, 1920",,,,,Botia striata subspecies kolhapurensis,Zebra Loach,,,EN,B2ab(iii),3.1,2011,unknown,N
59495,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,HERPELIDAE,Boulengerula,changamwensis,"Loveridge, 1932",,,,,"","Changamwensis African Caecilian, Changamwe Lowland Caecilian, Changamwe Caecilian",,,EN,B1ab(iii),3.1,2013,unknown,N
61920,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,HERPELIDAE,Boulengerula,niedeni,"Müller, Measey, Loader & Malonza, 2005",,,,,"",Sagalla Caecilian,,,EN,B1ab(iii),3.1,2013,unknown,N
59498,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,HERPELIDAE,Boulengerula,taitana,"Loveridge, 1935",,,,,"","Taita African Caecilian, Taita Hills Caecilian, Taita Mountains Caecilia",,,EN,B1ab(iii)+2ab(iii),3.1,2013,decreasing,N
174471,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Brachylophus,bulabula,"Fisher, Harlow, Edwards & Keogh, 2008",,,,,Brachylophus fasciatus  ,"Fiji Banded Iguana, Fijian Banded Iguana, Central Fijian Banded Iguana",,,EN,A2bce+4bce,3.1,2012,decreasing,N
19243030,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,IGUANIDAE,Brachylophus,fasciatus,"(Brongniart, 1800)",,,,,Iguana fasciata  ,"Lau Banded Iguana, South Pacific Banded Iguana, Fiji Banded Iguana, Tongan Banded Iguana",Iguane à bandes de Fidji,,EN,A2abce+4abce,3.1,2012,decreasing,N
169873,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Brachymeles,vermis,"Taylor, 1918",,,,,"",Limbless Worm Skink,,,EN,B1ab(iii),3.1,2009,decreasing,N
22694870,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Brachyramphus,marmoratus,"(Gmelin, 1789)",,,,,"",Marbled Murrelet,,,EN,A2bc+3bc+4bc,3.1,2016,decreasing,N
2993,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Brachyteles,arachnoides,"(É. Geoffroy, 1806)",,,,,"","Southern Muriqui, Southern Woolly Spider Monkey, Woolly Spider Monkey, Muriqui","Eroïde, Atèle Arachnoïde, Singe-araignée Laineux","Mono Carvoeiro, Mono Grande, Muriki",EN,C1,3.1,2008,decreasing,N
176290,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Bradypodion,caffer,"(Boettger, 1889)",,,,,Bradypodion caffrum|Chamaeleon caffer,"Pondo Dwarf Chameleon, Transkei Dwarf Chameleon",,,EN,"B1ab(i,iii,iv)",3.1,2010,unknown,N
3023,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Bradypodion,taeniabronchum,"(Smith, 1831)",,,,,Bradypodion pumilum subspecies taeniabronchum|Chaemelio taeniabronchus|Chamaeleo taeniabronchus,"Elandsberg Dwarf Chameleon, Smith's Dwarf Chameleon",,,EN,B1ab(iii),3.1,2010,unknown,N
22714468,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Bradypterus,graueri,"Neumann, 1908",,,,,"","Grauer's Swamp-warbler, Grauer's Rush-warbler, Grauer's Scrub-Warbler, Grauer's Swamp Warbler",Fauvette de Grauer,,EN,"B2ab(ii,iii,iv,v)",3.1,2016,decreasing,N
176294,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,bekolosy,"Raxworthy & Nussbaum, 1995",,,,,"",,,,EN,B1ab(iii),3.1,2011,decreasing,N
172885,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,decaryi,"Angel, 1839",,,,,"",Decary's Leaf Chameleon,,,EN,B1ab(iii),3.1,2011,decreasing,N
172808,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,dentata,"Mocquard, 1900",,,,,"",,,,EN,B1ab(iii),3.1,2011,decreasing,N
176295,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,exarmata,"Schimmenti & Jesu, 1996",,,,,"",,,,EN,B1ab(iii),3.1,2011,decreasing,N
172748,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,karchei,"Brygoo, Blanc & Domergue, 1970",,,,,"",,,,EN,B1ab(iii),3.1,2011,decreasing,N
172909,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,lineata,"Raxworthy & Nussbaum, 1995",,,,,"",Lined Leaf Chameleon,,,EN,B1ab(iii),3.1,2011,unknown,N
67009871,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,minima,"Boettger, 1893",,,,,"",,,,EN,B1ab(iii),3.1,2014,decreasing,N
3083,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,perarmata,"(Angel, 1933)",,,,,Leandria perarmata,Antsingy Leaf Chameleon,,,EN,B1ab(iii),3.1,2011,decreasing,N
172795,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,peyrierasi,"Brygoo & Domergue, 1975",,,,,"",,,,EN,B1ab(iii),3.1,2014,decreasing,N
172777,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,ramanantsoai,"Brygoo & Domergue, 1975",,,,,"",,,,EN,B1ab(iii),3.1,2011,decreasing,N
42687277,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,tristis,"Glaw, Köhler, Townsend & Vences, 2012",,,,,"",,,,EN,B1ab(iii),3.1,2014,decreasing,N
176300,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,valerieae,"Raxworthy, 1991",,,,,"",,,,EN,B1ab(iii),3.1,2011,unknown,N
22685966,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Brotogeris,pyrrhoptera,"(Latham, 1801)",,,,,Brotogeris pyrrhopterus|Brotogeris pyrrhopterus|Brotogeris pyrrhopterus|Brotogeris pyrrhopterus|Brotogeris pyrrhopterus|Brotogeris pyrrhopterus,"Grey-cheeked Parakeet, Gray-cheeked Parakeet",,"Catita Macareña, Perico Cachetigris",EN,A2cd,3.1,2016,decreasing,N
182458,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,ALESTIDAE,Brycinus,bartoni,"(Nichols & La Monte, 1953)",,,,,Alestes bartoni  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2010,unknown,N
64687636,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,BRYCONIDAE,Brycon,labiatus,"Steindachner, 1879",,,,,"",,,sabaleta de piedra,EN,B2ab(iii),3.1,2016,unknown,N
136034,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,bustamantei,"(Chaparro, De la Riva, Padial, Ochoa and Lehr, 2007)",,,,,Phrynopus bustamantei  ,,,,EN,"B2ab(ii,iii)",3.1,2008,unknown,N
57206,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Bryophryne,cophites,"(Lynch, 1975)",,,,,Phrynopus cophites  ,"Cusco Andes Frog, Cuzco Andes Frog",,,EN,B1ab(iii),3.1,2012,unknown,N
3129,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Bubalus,arnee,"(Kerr, 1792)",,,,,Bos arni  |Bos bubalus variety fulvus|Bubalis bubalis subspecies migona|Bubalus arna  |Bubalus arna variety macrocerus|Bubalus bubalus subspecies septentrionalis,"Wild Water Buffalo, Wild Asian Buffalo, Indian Buffalo, Indian Water Buffalo, Water Buffalo, Asiatic Buffalo, Asian Buffalo","Buffle D'Eau, Buffle De L'Inde",Bufalo Arni,EN,A2cde+3cde+4cde; C1,3.1,2008,decreasing,N
3126,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Bubalus,depressicornis,"(C.H. Smith, 1827)",,,,,"","Lowland Anoa, Anoa",Anoa Des Plaines,Anoa De Ilanura,EN,C1+2a(i),3.1,2016,decreasing,N
3128,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Bubalus,quarlesi,"(Ouwens, 1910)",,,,,"",Mountain Anoa,"Anoa des montagnes, Anoa de quarle",Anoa de Montaña,EN,C1+2a(i),3.1,2016,decreasing,N
22689007,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Bubo,blakistoni,"Seebohm, 1884",,,,,Ketupa blakistoni,"Blakiston's Eagle-owl, Blakiston's Fish-Owl",,Búho Manchú,EN,C2a(i),3.1,2016,decreasing,N
54800,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Bufoides,meghalayanus,"(Yazdani & Chanda, 1971)",,,,,Ansonia meghalayana|Bufoides meghalayana,"Khasi Hill Rock Toad , Mawblang Toad, Rock Toad",,,EN,B1ab(iii),3.1,2013,unknown,N
3333,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Bunomys,prolatus,"Musser, 1991",,,,,"","Tambusisi Bunomys, Long-headed Hill Rat",,,EN,"B1ab(ii,iii)",3.1,2016,decreasing,N
22695855,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteogallus,coronatus,"(Vieillot, 1817)",,,,,Harpyhaliaetus coronatus,"Crowned Solitary Eagle, Crowned Solitary Eagle",,"Aguila Coronada, Aguila de Azara",EN,C2a(i),3.1,2016,decreasing,N
22684789,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua,alba,"(Müller, 1776)",,,,,"","White Cockatoo, Umbrella Cockatoo",,"Cacatúa Alba, Cacatúa Blanca",EN,A3cd,3.1,2016,decreasing,N
22724043,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Cacicus,koepckeae,"Lowery & O'Neill, 1965",,,,,"",Selva Cacique,,,EN,A3c,3.1,2016,decreasing,N
191994,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Calamaria,yunnanensis,"Chernov, 1962",,,,,"",Yunnan Reed Snake,,,EN,B1ab(iii),3.1,2012,unknown,N
39906,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Calamodontophis,ronaldoi,"Franco, de Carvalho Cintra & de Lema, 2006",,,,,Calamodontophis sp. nov.  ,,,,EN,B1+2c,2.3,2000,unknown,N
176182,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Caledoniscincus,auratus,"Sadlier, Bauer & Colgan, 1999",,,,,"",Koumac Litter Skink,Scinque de litière de Koumac ,,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,2011,unknown,N
176207,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Caledoniscincus,chazeaui,"Sadlier, Bauer & Colgan, 1999",,,,,"",Chazeau's Litter Skink,Scinque de litière de Chazeau ,,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,2011,unknown,N
176152,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Caledoniscincus,orestes,"Sadlier, 1987",,,,,"",Panié Litter Skink,Scinque de litière du Mont Panié ,,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,2011,unknown,N
176179,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Caledoniscincus,renevieri,"Sadlier, Bauer & Colgan, 1999",,,,,"",Renevier's Litter Skink,Scinque de litière de Renevier ,,EN,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,2011,unknown,N
22693359,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,tenuirostris,"(Horsfield, 1821)",,,,,"",Great Knot,Bécasseau d'Anadyr,,EN,A2bc+3bc+4bc,3.1,2016,decreasing,N
39954,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,coimbrai,"Kobayashi & Langguth, 1999",,,,,"","Coimbra-Filho's Titi Monkey, Coimbra Filho's Titi Monkey, Coimbra's Titi",,,EN,"B1ab(ii,iii); C2a(i)",3.1,2008,decreasing,N
41550,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,modestus,"Lönnberg, 1939",,,,,"","Beni Titi Monkey, Rio Beni Titi, Modest Titi, Bolivian Titi, Titi Monkey",,"Lucachi, Mono Tití",EN,B1ab(iii),3.1,2008,decreasing,N
3554,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,PITHECIIDAE,Callicebus,olallae,"Lönnberg, 1939",,,,,"","Olalla Brothers' Titi, Olalla's Titi Monkey, Olalla's Titi, Beni Titi Monkey, Ollala Brothers' Titi",,Mono Tití,EN,"B1ab(ii,iii,v)",3.1,2008,decreasing,N
55840,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Callimedusa,baltea,"(Duellman & Toft, 1979)",,,,,Phyllomedusa baltea,Purple-sided Leaf Frog,,,EN,B1ab(iii)+2ab(iii),3.1,2016,decreasing,N
55851,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Callimedusa,ecuatoriana,"(Cannatella, 1982)",,,,,Phyllomedusa ecuatoriana,Agua Rica Leaf Frog,,,EN,B1ab(iii),3.1,2016,decreasing,N
6985,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Callistomys,pictus,"(Pictet, 1841)",,,,,Echimys pictus  |Isothrix picta  ,"Painted Tree-rat, Painted Tree Rat",,,EN,"B2ab(i,ii,iii)",3.1,2016,decreasing,N
3571,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CALLITRICHIDAE,Callithrix,flaviceps,"(Thomas, 1903)",,,,,"",Buffy-headed Marmoset,Ouistiti À Tête Jaune,,EN,C2a(i),3.1,2008,decreasing,N
61847,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BREVICIPITIDAE,Callulina,kisiwamsitu,"de Sá, Loader & Channing, 2004",,,,,"",Mazumbai Warty Frog,,,EN,B1ab(iii),3.1,2014,unknown,N
57738,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Callulops,kopsteini,"(Mertens, 1930)",,,,,"",,,,EN,B1ab(iii),3.1,2004,decreasing,N
3630,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Calotes,liocephalus,"Günther, 1872",,,,,"",Spineless Forest Lizard,,,EN,B1+2bc,2.3,1996,,N
172850,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma,andringitraense,"(Brygoo, Blanc & Domergue, 1972)",,,,,Chamaeleo gastrotaenia subspecies andringitraensis,,,,EN,B1ab(iii),3.1,2011,decreasing,N
172798,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma,furcifer,"(Vaillant & Grandidier, 1880)",,,,,Chamaeleon furcifer,,,,EN,B1ab(iii),3.1,2011,decreasing,N
176303,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma,gallus,"(Günther, 1877)",,,,,Chamaeleon gallus,,,,EN,B1ab(iii),3.1,2011,decreasing,N
176304,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma,glawi,"Böhme, 1997",,,,,"",,,,EN,B1ab(iii),3.1,2011,decreasing,N
172830,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma,globifer,"(Günther, 1879)",,,,,Chamaeleon globifer,,,,EN,B1ab(iii),3.1,2011,decreasing,N
172925,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma,hilleniusi,"(Brygoo, Blanc & Domergue, 1973)",,,,,Chamaeleo brevicornis subspecies hilleniusi,,,,EN,B1ab(iii),3.1,2011,decreasing,N
172879,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma,vencesi,"Andreone, Mattioli, Jesu & Randrianirina, 2001",,,,,"",Vences' Chameleon,,,EN,B1ab(iii),3.1,2011,decreasing,N
42689609,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma,vohibola,"Gehring, Ratsoavina, Vences & Glaw, 2011",,,,,"",,,,EN,B1ab(iii),3.1,2014,decreasing,N
178279,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Calyptommatus,confusionibus,"Rodrigues, Zaher & Curcio, 2001",,,,,"",,,,EN,B1ab(iii),3.1,2010,unknown,N
22687086,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Campylopterus,phainopeplus,"Salvin & Godman, 1879",,,,,"",Santa Marta Sabrewing,,Colibrí de Santa Marta,EN,"B1ab(i,ii,iii,v)",3.1,2016,decreasing,N
3748,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Canis,simensis,"Rüppell, 1840",,,,,"","Ethiopian Wolf, Simien Jackal, Simien Fox",Loup D'Abyssinie,Lobo Etiope,EN,"B1ab(iii,v); C1+2a(i); D",3.1,2011,decreasing,N
193751,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Canthigaster,cyanetron,"Randall & Cea Egaña, 1989",,,,,"",,,,EN,B2ab(iii),3.1,2014,unknown,N
3764,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Canthigaster,rapaensis,"Allen & Randall, 1977",,,,,"",,,,EN,B2ab(iii),3.1,2014,unknown,N
193802,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Canthigaster,sanctaehelenae,"(Günther, 1870)",,,,,Tetrodon sanctaehelenae,"St. Helena Sharpnose Pufferfish, Bottlefish, Bastard Hogfish",,,EN,B2ab(iii),3.1,2014,unknown,N
19025039,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Capoeta,barroisi,"Lortet, 1894",,,,,"",Orontes Scraper,,,EN,"B2ab(i,ii,iii,iv)",3.1,2014,decreasing,N
19026224,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Capoeta,mauricii,"Küçük, Turan, Sahin & Gülle, 2009",,,,,"",Longsnout Scraper,,,EN,"B2ab(i,ii,iii,iv,v)",3.1,2014,decreasing,N
3794,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Capra,caucasica,"Güldenstädt & Pallas, 1783",,,,,"","Western Tur, West Caucasian Tur, Tur",,,EN,A2ad,3.1,2008,decreasing,N
